from_stop_id,to_stop_id,transfer_type,min_transfer_time
47433,47437,2,60
42679,71,2,60
47437,47433,2,60
587,586,2,120
42677,42678,2,60
42678,42677,2,60
2358,43114,2,120
586,587,2,120
12297,33905,2,60
30180,1507,2,120
1514,1509,2,120
1514,1507,2,120
30180,1509,2,120
30027,30001,2,120
1822,1823,2,120
1823,1822,2,120
10158,30001,2,120
10150,255,2,120
30027,31688,2,120
10158,31688,2,120
255,10150,2,120
497,498,2,120
498,497,2,120
46644,43058,2,60
47432,47384,2,60
750,42434,2,60
2403,2404,2,120
43114,2358,2,120
290,289,2,120
42434,750,2,60
289,290,2,120
581,579,2,120
547,546,2,120
3331,493,2,120
546,547,2,120
2404,2403,2,120
2993,2992,2,120
493,3331,2,120
1803,1802,2,120
47432,579,2,60
46644,46645,2,60
2992,2993,2,120
581,47384,2,60
1802,1803,2,120
42679,70,2,60
43021,43022,2,60
43022,10084,2,60
43021,10084,2,60
30180,1510,2,120
1514,1510,2,120
1514,1512,2,120
30180,1512,2,120
1815,1817,2,120
30227,10243,2,120
1817,34417,2,60
1815,34417,2,60
30226,10243,2,120
30226,10244,2,120
30227,10244,2,120
1817,1815,2,120
586,31864,2,120
587,31864,2,120
1602,1603,2,120
1603,1602,2,120
30180,1504,2,120
1514,1504,2,120
43022,43021,2,60
46644,42740,2,180
46644,46055,2,180
30180,46061,2,180
30180,46060,2,180
1514,46060,2,180
1514,46061,2,180
46644,30472,2,180
256,11713,2,120
11713,256,2,120
1198,11529,2,180
1198,1190,2,180
1198,1192,2,300
1198,1191,2,300
11058,2367,2,120
564,563,2,180
564,12280,2,180
1198,34934,2,180
2384,2388,2,120
1155,1156,2,120
239,240,2,120
240,239,2,120
2385,2384,2,120
11390,310,2,120
2385,2388,2,120
310,11390,2,120
1156,1155,2,120
2384,2385,2,120
1198,30156,2,180
1198,46052,2,180
1198,42743,2,180
1198,3503,2,180
1154,1153,2,0
46933,46932,2,60
1198,30173,2,180
1198,46222,2,180
33775,32102,2,240
33775,32103,2,180
33775,33779,2,60
3508,10082,2,120
47341,10383,2,60
3493,10082,2,120
3011,43356,2,240
41778,367,2,60
10383,47341,2,60
3493,10081,2,120
2514,10520,2,120
3508,10081,2,120
10520,2512,2,180
1374,1376,2,120
3003,3004,2,120
30514,43356,2,240
3011,1046,2,240
1376,1374,2,120
41778,368,2,60
2514,2512,2,180
33775,33782,2,60
10520,2513,2,120
2514,2513,2,120
1749,1750,2,120
30514,3011,2,120
30514,1046,2,240
1750,1749,2,120
11278,11277,2,120
11279,10525,2,120
10524,10525,2,120
3011,30514,2,120
11277,11278,2,120
10525,11279,2,120
10524,11279,2,120
10520,2514,2,120
33775,33778,2,60
1376,1375,2,120
1374,1375,2,120
33775,33769,2,60
42517,42516,2,60
2483,2482,2,120
42516,42517,2,60
2482,2483,2,120
2919,2918,2,120
2918,2919,2,120
2925,47176,2,60
47176,2925,2,60
33775,33777,2,60
10520,2515,2,120
2514,2515,2,120
33775,41737,2,60
33775,33770,2,60
3493,3508,2,120
33775,33780,2,60
2921,2924,2,120
3508,3493,2,120
2921,2923,2,120
2922,2924,2,120
2922,2923,2,120
3003,3005,2,120
33775,33773,2,60
33775,33767,2,60
33775,33771,2,60
2514,41814,2,60
10520,41814,2,60
3003,30541,2,120
2430,2431,2,120
2316,2317,2,120
2317,2316,2,120
2431,2430,2,120
33775,30459,2,240
1604,1605,2,120
2409,2408,2,120
2113,2114,2,120
693,694,2,120
1353,1354,2,120
1303,1304,2,120
2927,2928,2,120
42514,42515,2,60
508,509,2,120
2921,2922,2,120
47368,1752,2,60
11937,11938,2,120
897,898,2,120
42515,42514,2,60
1354,1353,2,120
2928,2927,2,120
2922,2921,2,120
2114,2113,2,120
2408,2409,2,120
33782,32102,2,240
33782,32103,2,180
10429,33685,2,360
10429,12289,2,360
30511,12289,2,120
159,33685,2,360
159,12289,2,360
30511,33685,2,180
30511,44598,2,180
159,11807,2,360
33782,33779,2,60
10429,11807,2,360
159,44598,2,180
10429,44598,2,180
30511,11807,2,180
10429,11518,2,360
159,11518,2,360
30511,11518,2,180
3004,3003,2,120
10081,3493,2,120
367,41778,2,60
43356,30514,2,240
10081,3508,2,120
43356,3011,2,240
2513,10520,2,120
10082,3508,2,120
368,41778,2,60
33782,33775,2,60
2512,10520,2,180
2512,2514,2,180
2513,2514,2,120
10082,3493,2,120
1046,30514,2,240
1046,3011,2,240
2426,2425,2,120
10526,3,2,120
45358,45359,2,60
12211,12229,2,120
1612,1613,2,120
1435,1436,2,120
463,464,2,120
10082,10081,2,120
10017,10018,2,120
1642,1643,2,120
47644,1099,2,60
10705,10706,2,120
1339,1338,2,120
11717,47218,2,60
10018,10017,2,120
30511,10429,2,360
367,368,2,120
2513,2512,2,180
368,367,2,120
10429,30511,2,360
47493,47494,2,60
1099,47644,2,60
12229,12211,2,120
45359,45358,2,60
1344,1343,2,120
2666,2808,2,240
1338,1339,2,120
12021,47492,2,60
47492,12021,2,60
1522,1523,2,120
1643,1642,2,120
10706,10705,2,120
10429,159,2,180
464,463,2,120
43355,47491,2,60
2425,2426,2,120
47491,43355,2,60
3,10526,2,120
2512,2513,2,180
10081,10082,2,120
1343,1344,2,120
1520,1521,2,120
159,30511,2,360
1523,1522,2,120
1436,1435,2,120
159,10429,2,180
2808,2666,2,240
30511,159,2,360
47218,11717,2,60
1521,1520,2,120
47494,47493,2,60
1613,1612,2,120
33782,33778,2,60
43356,1046,2,60
2759,2760,2,120
2760,2759,2,120
1046,43356,2,60
33782,33769,2,60
30518,401,2,120
10429,30008,2,360
30511,30008,2,180
159,30008,2,360
10429,166,2,360
159,166,2,360
30511,166,2,180
33782,33777,2,60
10429,30510,2,360
10429,41594,2,180
30511,41594,2,60
30511,30510,2,120
159,41594,2,180
159,30510,2,360
10386,10387,2,120
10429,30201,2,240
30511,30201,2,180
30511,30202,2,180
10386,33265,2,180
159,30202,2,300
10386,33264,2,180
159,30201,2,300
10429,30202,2,240
2512,2515,2,180
2513,2515,2,120
10386,30211,2,180
33782,33770,2,60
33782,41737,2,60
159,11522,2,360
30511,11522,2,180
10429,11522,2,360
30511,45799,2,60
159,45799,2,180
10429,45799,2,180
10526,47186,2,60
3,47186,2,60
33782,33780,2,60
33782,33773,2,60
3004,3005,2,120
33782,33767,2,60
2512,41814,2,180
2513,41814,2,60
33782,33771,2,60
12211,31043,2,120
12229,31043,2,120
3004,30541,2,120
10526,5,2,120
10526,6,2,120
3,5,2,120
3,6,2,120
159,30103,2,300
30511,46051,2,180
30511,30103,2,180
159,46051,2,180
10429,30103,2,240
10429,46051,2,180
33782,30459,2,240
159,10508,2,360
30511,10920,2,360
30511,10508,2,180
10429,10508,2,360
10429,10920,2,120
159,10920,2,180
10525,10524,2,120
11279,10524,2,120
33778,32103,2,180
33778,32102,2,240
33778,33779,2,60
1375,1376,2,120
1375,1374,2,120
33778,33775,2,60
33778,33782,2,60
848,10304,2,300
3434,10332,2,120
2085,2086,2,120
1953,10309,2,120
849,10304,2,120
2344,2345,2,120
31686,1622,2,120
1952,1953,2,120
31686,1623,2,120
2345,2344,2,120
1952,10309,2,120
29,30,2,120
30,29,2,120
2086,2085,2,120
47236,3434,2,60
848,849,2,300
1623,1622,2,120
47236,10332,2,60
1622,1623,2,120
10302,10119,2,120
3434,1061,2,120
10119,10302,2,120
47236,1061,2,60
721,725,2,120
720,725,2,120
716,717,2,120
717,716,2,120
351,43274,2,60
352,45340,2,60
351,45340,2,60
351,45341,2,60
351,352,2,120
352,45341,2,60
43274,352,2,60
43274,45341,2,60
720,726,2,120
3434,32682,2,120
47236,32682,2,60
721,726,2,120
352,43274,2,60
43274,45340,2,60
33778,33769,2,60
43274,11223,2,60
352,11223,2,120
351,11223,2,120
2344,10565,2,120
2345,10565,2,120
1953,10308,2,120
1952,10308,2,120
47236,10567,2,60
3434,10566,2,120
3434,10567,2,120
47236,10566,2,60
47236,30579,2,60
3434,30579,2,120
33778,33777,2,60
3434,30205,2,240
3434,30206,2,240
47236,30206,2,180
47236,30205,2,180
2829,30214,2,180
33778,41737,2,60
33778,33770,2,60
2411,31503,2,120
848,11222,2,120
849,11222,2,120
3434,30507,2,120
2410,31503,2,120
2410,31502,2,120
47236,30507,2,60
848,10247,2,120
2411,31502,2,120
849,10247,2,120
1826,1825,2,120
33778,33780,2,60
1825,1826,2,120
721,720,2,120
720,721,2,120
33778,33773,2,60
849,848,2,300
33778,33767,2,60
33778,33771,2,60
1623,31686,2,120
1268,32344,2,120
31686,31049,2,120
3434,30506,2,120
1622,31686,2,120
1622,31049,2,120
32343,32344,2,120
1950,1951,2,120
1623,31049,2,120
47236,30506,2,60
1953,1952,2,120
1268,32343,2,120
32344,32343,2,120
1269,32344,2,120
1951,1950,2,120
1269,32343,2,120
47236,37399,2,60
2829,2828,2,120
3434,37399,2,60
351,10568,2,120
352,10568,2,120
3434,30575,2,120
3434,30574,2,120
43274,10568,2,60
47236,30574,2,60
47236,30575,2,60
47236,1059,2,60
688,687,2,120
3434,1059,2,120
687,688,2,120
3434,39474,2,60
47236,39474,2,60
2411,2410,2,120
2410,2411,2,120
2829,2826,2,120
47236,10252,2,60
3434,10252,2,120
33778,30459,2,240
10304,848,2,300
3434,47236,2,60
10332,47236,2,60
10309,1953,2,120
10332,3434,2,120
10309,1952,2,120
10304,849,2,120
1112,1113,2,120
3016,3015,2,120
35315,46103,2,60
1113,1112,2,120
41074,41075,2,60
885,886,2,120
45970,45963,2,60
45912,2559,2,60
2559,45912,2,60
35315,46102,2,60
3015,3016,2,120
12150,12151,2,120
45969,45964,2,60
41075,41074,2,60
45964,45969,2,60
886,885,2,120
12151,12150,2,120
45963,45970,2,60
10332,1061,2,120
10332,32682,2,120
10309,10308,2,120
45912,2560,2,60
45912,47340,2,60
2559,47340,2,60
623,624,2,120
624,623,2,120
2559,2560,2,120
10332,10566,2,120
10332,10567,2,120
10332,30579,2,120
10332,30206,2,240
10332,30205,2,240
10332,30507,2,120
10304,11222,2,120
10304,10247,2,120
10332,30506,2,120
10332,37399,2,60
10332,30574,2,120
10332,30575,2,120
962,963,2,120
1430,1429,2,120
1463,1464,2,120
47376,628,2,60
10332,1059,2,120
30504,30505,2,120
41076,41077,2,60
30505,30504,2,120
631,632,2,120
963,962,2,120
10844,10845,2,120
1464,1463,2,120
46807,30504,2,60
41077,41076,2,60
30504,46807,2,60
632,631,2,120
30505,46807,2,60
10844,46762,2,60
628,47376,2,60
625,626,2,120
1875,1876,2,120
1429,1430,2,120
1876,1875,2,120
10845,46762,2,60
46807,30505,2,60
10332,39474,2,60
10332,10252,2,120
10845,10844,2,120
626,625,2,120
46103,35315,2,60
46102,35315,2,60
46100,46101,2,60
46109,46108,2,60
46204,46205,2,60
46108,46109,2,60
46101,43343,2,60
46100,43343,2,60
46205,46204,2,60
34411,33221,2,180
34411,33219,2,180
34536,33215,2,180
106,32152,2,60
3336,33211,2,180
34394,33216,2,180
34535,33214,2,180
34536,33216,2,180
11213,32120,2,120
36514,32153,2,180
106,32153,2,60
47255,32119,2,180
3336,33212,2,180
34535,33213,2,180
34412,33219,2,180
34434,33213,2,180
47255,32118,2,180
36514,32152,2,180
34412,33221,2,180
34394,33215,2,180
34434,33214,2,180
11213,32121,2,120
2869,33212,2,180
2869,33211,2,180
11213,45848,2,180
11213,35659,2,120
11213,45884,2,180
30366,45870,2,180
11213,45883,2,180
1892,45862,2,180
30366,45869,2,180
46632,39376,2,180
46632,39377,2,180
1892,45861,2,180
11213,45801,2,180
11213,35834,2,60
11213,32503,2,180
11213,45802,2,180
11213,47118,2,180
11213,46191,2,180
1892,37408,2,60
11213,11534,2,120
1892,38834,2,60
1015,11444,2,120
37444,37445,2,60
11213,39054,2,60
1015,37445,2,60
37444,11444,2,60
11213,46088,2,60
47255,46175,2,60
47255,46151,2,60
11213,34350,2,180
36514,37195,2,60
106,37195,2,60
47254,3044,2,60
36514,37194,2,60
106,37194,2,60
46632,39894,2,60
46632,40014,2,60
32444,30547,2,120
30547,31403,2,120
32444,31403,2,120
11323,33845,2,120
11321,11392,2,120
11321,33845,2,120
11323,11392,2,120
30380,32445,2,120
47763,2643,2,60
2640,2643,2,120
43557,47273,2,60
190,11528,2,120
11528,190,2,120
106,36514,2,60
1892,1889,2,120
1102,1103,2,120
34554,34392,2,60
1103,1102,2,120
521,522,2,120
11321,11323,2,120
47763,2640,2,60
34554,34613,2,60
11323,11322,2,120
43557,47272,2,60
32445,30380,2,120
522,521,2,120
34392,34613,2,60
11213,11738,2,360
36514,106,2,60
11321,11322,2,120
2882,2883,2,120
34536,34394,2,60
2883,2882,2,120
1015,30446,2,180
11321,30184,2,120
11323,30184,2,120
1015,30445,2,180
37444,30445,2,180
11323,30183,2,180
11321,30183,2,180
1102,30398,2,120
2233,2232,2,120
2232,2233,2,120
1103,47587,2,60
235,45980,2,60
1102,47587,2,60
45980,235,2,60
46632,39895,2,60
2018,2019,2,120
1041,1040,2,120
1040,1041,2,120
2019,2018,2,120
1103,30398,2,120
11213,36375,2,60
11321,45804,2,60
11323,45804,2,60
34434,34433,2,60
34535,37847,2,60
2869,2868,2,120
34394,34536,2,60
34535,34433,2,60
3336,2868,2,120
34434,37847,2,60
34535,34434,2,60
34434,34535,2,60
2640,40434,2,60
33725,34435,2,60
11096,45853,2,60
11096,45852,2,60
34435,33725,2,60
11095,45852,2,60
11095,45853,2,60
43557,1718,2,60
34392,34614,2,60
34554,34614,2,60
47763,40434,2,60
43557,1717,2,60
34392,34554,2,60
2640,47763,2,60
1892,45822,2,60
1892,11505,2,120
11323,33947,2,120
11321,33947,2,120
11321,46312,2,60
11323,46312,2,60
11213,46024,2,180
11213,46025,2,180
43495,43494,2,60
40174,40175,2,60
40175,40174,2,60
43494,43495,2,60
34411,34412,2,60
366,365,2,120
365,366,2,120
34412,34411,2,60
2881,2880,2,120
2880,2881,2,120
37764,37765,2,60
37765,37764,2,60
46853,46854,2,60
46854,46853,2,60
11323,11321,2,120
37444,1015,2,60
2869,3336,2,120
46855,46856,2,60
3336,2869,2,120
46856,46855,2,60
44018,32130,2,180
44018,32128,2,180
44018,32131,2,180
1095,32157,2,180
44018,32129,2,180
1095,32156,2,180
443,35665,2,180
33949,35664,2,180
33949,35665,2,180
443,35664,2,180
1095,45271,2,180
1095,45270,2,180
44018,42557,2,60
44018,42558,2,60
1095,47792,2,60
1095,1091,2,120
43119,42616,2,180
43120,11002,2,180
43119,11002,2,180
43120,42616,2,180
1095,1086,2,120
1095,11014,2,120
44018,2992,2,60
2359,43114,2,120
2359,2358,2,120
44018,2993,2,60
71,42679,2,60
1095,46422,2,60
1095,32962,2,120
47227,420,2,60
47226,85,2,60
420,47227,2,60
85,47226,2,60
1862,1863,2,120
1095,30189,2,240
1095,30190,2,240
1095,1089,2,120
71,70,2,120
11920,1105,2,120
43121,35356,2,60
1106,1105,2,120
35358,35357,2,60
35357,35358,2,60
35354,35356,2,60
43121,35355,2,60
11920,1106,2,120
1863,1862,2,120
35354,35355,2,60
47506,47505,2,60
2719,2720,2,120
2719,41295,2,60
12265,12273,2,120
2721,41295,2,60
12265,41736,2,60
2721,2720,2,120
39014,2367,2,60
1675,1674,2,120
1675,1673,2,120
39014,11058,2,60
12265,12045,2,120
12045,1010,2,120
30137,1010,2,120
12265,1010,2,120
12265,30137,2,120
2388,2384,2,120
2388,2385,2,120
12265,30070,2,120
12265,30093,2,120
47645,1835,2,60
202,47745,2,60
2618,2617,2,120
1835,47645,2,60
2054,2053,2,120
1477,1478,2,120
46523,47745,2,60
2617,2618,2,120
1478,1477,2,120
2053,2054,2,120
3038,47743,2,60
47743,3038,2,60
12265,41735,2,60
202,46523,2,60
46523,202,2,60
44321,44322,2,60
12265,30136,2,120
46523,46524,2,60
202,46524,2,60
12265,41734,2,60
47743,34653,2,60
202,203,2,120
3038,34653,2,60
46523,203,2,60
43454,30158,2,180
43454,30157,2,180
39014,644,2,180
10198,30158,2,120
39014,643,2,180
10198,30157,2,120
12265,30209,2,240
12265,30210,2,240
1477,47731,2,60
1586,41753,2,60
1477,47452,2,60
887,30561,2,120
887,12279,2,120
12265,12272,2,120
12267,38897,2,60
1478,47731,2,60
1478,47452,2,60
47190,47189,2,60
43454,10198,2,60
10198,10199,2,120
10196,10197,2,120
47189,47190,2,60
39014,30225,2,60
43454,10199,2,60
10197,10196,2,120
2721,45790,2,180
2719,45790,2,180
2719,45789,2,180
2721,45789,2,180
2555,45791,2,60
45791,2555,2,60
12265,12275,2,120
39014,2364,2,60
2719,2721,2,120
2721,2719,2,120
12265,12120,2,120
12265,34005,2,60
12265,12266,2,120
39014,11544,2,60
10198,43454,2,60
39014,2369,2,60
44798,44799,2,60
1835,46928,2,60
528,30563,2,120
12009,30564,2,120
10600,10601,2,120
10599,40914,2,60
10614,47188,2,60
47188,10614,2,60
47645,46928,2,60
43031,46092,2,60
43031,46093,2,60
1061,3434,2,120
1061,47236,2,60
1061,10332,2,120
3381,3382,2,120
3382,3381,2,120
1061,32682,2,120
1470,34231,2,60
11355,33124,2,120
47560,24,2,60
1470,1469,2,120
1469,34231,2,60
24,47560,2,60
37506,47473,2,60
45638,47473,2,60
2427,47473,2,60
1469,1470,2,120
1061,10566,2,120
12184,12185,2,120
38358,2614,2,60
11073,11072,2,120
836,835,2,120
11072,11073,2,120
11006,835,2,120
10435,47741,2,60
12038,12039,2,120
47741,10435,2,60
836,834,2,120
10699,10437,2,120
836,11006,2,120
11006,834,2,120
1061,10567,2,120
834,835,2,120
834,11006,2,120
10437,10699,2,120
1061,30579,2,120
12124,1782,2,540
42054,1781,2,540
42155,46935,2,240
42155,46936,2,240
42054,1782,2,540
42157,46936,2,120
12124,1781,2,540
42157,46935,2,120
1061,30205,2,240
1061,30206,2,240
1061,30507,2,120
43031,46091,2,60
2594,2595,2,120
47466,839,2,60
839,47466,2,60
2595,2594,2,120
441,440,2,120
11006,836,2,120
834,836,2,120
440,441,2,120
2427,12126,2,120
37506,12126,2,60
45638,12126,2,60
42054,12124,2,60
47445,41738,2,60
12124,42054,2,60
41738,47445,2,60
1061,30506,2,120
1061,37399,2,60
1061,30574,2,120
1061,30575,2,120
1061,1059,2,120
1061,39474,2,60
2170,2171,2,120
31622,2196,2,120
31622,2195,2,120
2196,2195,2,120
37506,2427,2,60
45638,37506,2,60
45638,2427,2,60
2171,2170,2,120
47649,342,2,60
31623,2196,2,120
2427,37506,2,60
342,47649,2,60
10451,10450,2,120
1615,1614,2,120
31623,2195,2,120
10449,11726,2,120
1061,10252,2,120
11006,30256,2,120
47466,37616,2,60
839,37616,2,60
38358,2613,2,60
38358,30257,2,60
834,30256,2,120
836,30256,2,120
10447,10448,2,120
10448,10447,2,120
10446,10445,2,120
10445,10446,2,120
1543,1542,2,120
676,675,2,120
1542,1543,2,120
675,676,2,120
1731,1730,2,120
2334,2333,2,120
1567,1566,2,120
211,212,2,120
220,219,2,120
1566,1567,2,120
10442,10443,2,120
12037,12036,2,120
12036,12037,2,120
47475,674,2,60
47650,10441,2,60
2333,2334,2,120
1730,1731,2,120
219,220,2,120
674,47475,2,60
10443,10442,2,120
10441,47650,2,60
212,211,2,120
2537,12268,2,120
2537,2531,2,120
725,721,2,120
43274,351,2,60
32682,47236,2,60
32682,3434,2,120
45341,352,2,60
45340,351,2,60
726,721,2,120
45340,43274,2,60
45340,352,2,60
726,720,2,120
45341,43274,2,60
352,351,2,120
725,720,2,120
45341,351,2,60
32682,10332,2,120
32682,1061,2,120
33124,11355,2,120
34231,1470,2,60
34231,1469,2,60
45340,11223,2,60
45341,11223,2,60
32682,10566,2,120
32682,10567,2,120
32682,30579,2,120
32682,30205,2,240
32682,30206,2,240
32682,30507,2,120
37461,3014,2,60
10569,3014,2,120
37461,10569,2,60
714,10289,2,120
3014,10569,2,120
37460,10569,2,60
37460,3014,2,60
10289,714,2,120
32682,30506,2,120
32682,37399,2,60
47768,10312,2,60
45340,10568,2,60
45341,10568,2,60
47767,10312,2,60
47768,47767,2,60
32682,30574,2,120
47767,47768,2,60
41997,47447,2,60
2953,2954,2,120
116,117,2,120
10642,10643,2,120
32682,30575,2,120
2954,2953,2,120
47767,10313,2,60
11227,10571,2,120
41997,2949,2,60
47447,2949,2,60
47768,10313,2,60
40536,11974,2,60
32682,1059,2,120
94,95,2,120
2010,2011,2,120
1547,47739,2,60
40534,40535,2,60
47785,47784,2,60
44618,44279,2,60
40535,40534,2,60
44618,44278,2,60
2011,2010,2,120
47739,1547,2,60
47784,47785,2,60
95,94,2,120
32682,39474,2,60
47562,2951,2,60
10571,11227,2,120
40536,11975,2,60
117,116,2,120
11974,11975,2,120
10643,10642,2,120
32682,10252,2,120
10569,37460,2,60
37461,37460,2,60
37460,37461,2,60
10569,37461,2,60
3014,37461,2,60
3014,37460,2,60
1507,1513,2,120
1938,10300,2,120
1938,1936,2,120
47382,36014,2,60
47381,36014,2,60
1509,1508,2,120
1507,1508,2,120
47599,2499,2,60
1937,1936,2,120
47599,2500,2,60
1937,10300,2,120
1509,1513,2,120
45891,30545,2,60
1507,1506,2,120
3059,30545,2,120
1509,1506,2,120
3060,43514,2,60
1507,1515,2,120
45891,43514,2,60
3060,30545,2,120
1509,1515,2,120
45842,3080,2,60
3059,43514,2,60
45842,45817,2,60
1509,1511,2,120
1507,1511,2,120
1507,1505,2,120
1509,1505,2,120
1509,1514,2,120
1507,30180,2,120
1509,30180,2,120
1507,1514,2,120
1893,47380,2,60
3059,3060,2,120
1581,1580,2,120
1937,1938,2,120
1938,1937,2,120
751,752,2,120
47382,47381,2,60
1580,1581,2,120
3058,3057,2,120
47381,47382,2,60
752,751,2,120
47380,1893,2,60
3057,3058,2,120
45891,3060,2,60
1507,1510,2,120
1507,1509,2,120
1509,1510,2,120
1507,1512,2,120
1509,1512,2,120
3057,45887,2,60
3058,45887,2,60
1509,1504,2,120
3059,45891,2,60
1507,1504,2,120
3057,45888,2,60
3060,45891,2,60
3058,45888,2,60
1507,46061,2,180
1507,46060,2,180
1509,46060,2,180
1509,46061,2,180
2988,2987,2,120
40314,533,2,60
2899,2898,2,120
11285,11284,2,120
533,534,2,120
2987,2988,2,120
2898,2899,2,120
47379,1627,2,60
40314,534,2,60
10259,10260,2,120
534,533,2,120
11284,11285,2,120
10260,10259,2,120
33769,32102,2,240
33769,32103,2,180
2490,2488,2,120
2491,2488,2,120
2491,2487,2,120
2490,2487,2,120
134,131,2,120
134,130,2,120
33769,33779,2,60
33769,33775,2,60
33769,33782,2,60
33769,33778,2,60
32063,32062,2,120
364,363,2,120
583,584,2,120
1576,1577,2,120
363,364,2,120
562,561,2,120
1342,47177,2,60
832,833,2,120
47177,1342,2,60
1577,1576,2,120
833,832,2,120
584,583,2,120
32062,32063,2,120
561,562,2,120
33769,33777,2,60
33769,33770,2,60
33769,41737,2,60
33769,33780,2,60
33769,33773,2,60
33769,33767,2,60
33769,33771,2,60
33769,30459,2,240
77,78,2,120
1659,1658,2,120
1658,1659,2,120
47110,35957,2,180
47110,35958,2,180
10898,2767,2,120
10898,2768,2,120
43226,43224,2,60
43226,46290,2,60
43225,43222,2,60
43225,46290,2,60
43226,599,2,60
43225,599,2,60
43226,43222,2,60
43225,43224,2,60
47110,46593,2,180
47110,35774,2,180
47110,11921,2,180
47110,10946,2,60
10898,3398,2,120
10946,10947,2,120
47110,10947,2,60
10946,11921,2,360
43225,10945,2,60
43226,10945,2,60
43225,43496,2,60
43226,43496,2,60
2683,2682,2,120
47525,42956,2,60
47525,42957,2,60
224,223,2,120
1923,1924,2,120
1924,1923,2,120
2690,2689,2,120
2682,2683,2,120
1635,1634,2,120
47711,10984,2,60
42959,42958,2,60
10219,10218,2,120
42957,42956,2,60
46201,44658,2,60
2686,42958,2,60
10218,10219,2,120
223,224,2,120
2686,42959,2,60
44658,46201,2,60
2689,2690,2,120
47110,10637,2,60
47110,2186,2,180
47525,41834,2,60
47110,10638,2,60
42957,41834,2,60
47110,2185,2,180
42957,47525,2,60
43225,42744,2,180
43225,46050,2,180
43226,42744,2,180
43226,46050,2,180
47711,10983,2,60
42959,2686,2,60
2695,2694,2,120
2694,2695,2,120
1634,1635,2,120
10894,10895,2,120
10890,10891,2,120
10896,10897,2,120
10892,10893,2,120
10897,10896,2,120
10895,10894,2,120
10891,10890,2,120
10893,10892,2,120
46422,32156,2,180
46422,32157,2,180
46422,45271,2,180
46422,45270,2,180
46422,47792,2,60
46422,1091,2,60
46422,1087,2,60
11491,10185,2,120
38299,10185,2,60
38299,11292,2,60
11491,11292,2,120
46422,1086,2,60
46422,11014,2,60
46422,1095,2,60
46422,32962,2,60
2335,2336,2,120
2336,2335,2,120
38299,11231,2,60
43374,42354,2,60
11491,10188,2,120
42027,42026,2,60
11491,11231,2,120
46419,10165,2,60
38299,10188,2,60
42026,42027,2,60
46420,10165,2,60
42354,1529,2,60
43374,1529,2,60
11491,30186,2,60
46422,30190,2,180
11491,30185,2,60
38299,30185,2,180
46422,30189,2,180
46422,1089,2,60
46404,46403,2,60
46353,46352,2,60
46352,46353,2,60
46403,46404,2,60
46399,46400,2,60
46407,46408,2,60
46414,46413,2,60
46400,46399,2,60
46413,46414,2,60
46408,46407,2,60
46418,46417,2,60
46417,46418,2,60
46401,46402,2,60
46402,46401,2,60
46409,46410,2,60
46406,46405,2,60
46412,46411,2,60
46410,46409,2,60
46405,46406,2,60
46411,46412,2,60
46415,46416,2,60
46416,46415,2,60
47586,47585,2,60
30070,41736,2,60
30070,12273,2,120
30070,30137,2,120
30070,12045,2,120
30070,1010,2,120
30070,12265,2,120
47473,2427,2,60
47473,37506,2,60
47473,45638,2,60
47471,47470,2,60
47470,47471,2,60
30070,30093,2,120
30070,41735,2,60
11798,47513,2,60
11796,11797,2,120
30070,30136,2,120
30070,41734,2,60
30070,30210,2,240
30070,30209,2,240
30070,12272,2,120
30070,12275,2,120
30070,12120,2,120
47473,12126,2,60
30070,34005,2,60
43435,46440,2,60
30070,12266,2,120
12047,12046,2,120
46014,46013,2,60
43435,43434,2,60
47469,42498,2,60
43435,43474,2,60
30093,12273,2,120
30093,41736,2,60
30093,12045,2,120
30093,30137,2,120
30093,1010,2,120
30093,12265,2,120
30093,30070,2,120
30093,41735,2,60
30093,30136,2,120
30093,41734,2,60
30093,30209,2,240
30093,30210,2,240
30093,12272,2,120
30093,12275,2,120
30093,12120,2,120
30093,34005,2,60
30093,12266,2,120
46120,47635,2,180
46120,46664,2,360
46121,47780,2,180
46121,46664,2,360
46121,47635,2,180
46120,47780,2,180
46120,47634,2,180
46121,47634,2,180
47102,73,2,60
1333,1334,2,120
46120,46122,2,60
1412,1413,2,120
47103,1628,2,60
46121,46120,2,60
1413,1412,2,120
2548,2547,2,120
1628,47103,2,60
2448,2447,2,120
73,47102,2,60
2447,2448,2,120
46121,46122,2,60
1334,1333,2,120
45443,45442,2,60
2547,2548,2,120
45442,45443,2,60
46121,46123,2,60
46120,46123,2,60
46121,46126,2,60
46120,46126,2,60
46121,46125,2,60
46120,46125,2,60
46121,46132,2,60
46120,46132,2,60
47740,39774,2,60
45425,45424,2,60
45423,45422,2,60
45434,45433,2,60
47740,45401,2,60
45422,45423,2,60
45401,39774,2,60
45424,45425,2,60
45433,45434,2,60
45419,244,2,180
45401,47740,2,60
45467,39214,2,120
45467,39215,2,120
45419,45418,2,60
45466,39215,2,120
45418,244,2,180
45466,39214,2,120
46121,46130,2,60
46120,46130,2,60
46120,46124,2,60
46121,46124,2,60
46120,46035,2,120
46120,46036,2,120
46121,46036,2,120
46121,46035,2,120
45418,45419,2,60
45460,45461,2,60
45461,45460,2,60
45439,45438,2,60
45441,45440,2,60
45438,45439,2,60
45440,45441,2,60
45456,45457,2,60
47766,45428,2,60
45429,45430,2,60
46110,45402,2,60
